0.17396922409534454	0.1432490348815918	0.17181146144866943	0.17192955315113068
0.14363440871238708	0.11512874066829681	0.16181211173534393	0.16184267401695251
0.11558035761117935	0.08940200507640839	0.15179452300071716	0.151738703250885
0.08962029218673706	0.06627544015645981	0.14149047434329987	0.14135755598545074
0.06587117910385132	0.04634791612625122	0.13138830661773682	0.1311998814344406
0.044885288923978806	0.030710486695170403	0.1209184005856514	0.12068330496549606
0.027622204273939133	0.020721260458230972	0.11005941778421402	0.10978172719478607
0.015327895991504192	0.017506875097751617	0.09860558807849884	0.09830160439014435
0.009168561547994614	0.02099442295730114	0.08677061647176743	0.08646460622549057
0.009421981871128082	0.02852751314640045	0.07460351288318634	0.07431361079216003
0.01422493439167738	0.035311050713062286	0.06235949695110321	0.06210964173078537
0.01961335726082325	0.03773459792137146	0.050249747931957245	0.050085119903087616
0.022208403795957565	0.035216204822063446	0.03859688341617584	0.03856927901506424
0.02108079381287098	0.029403863474726677	0.027886517345905304	0.02804812416434288
0.017350172623991966	0.022352607920765877	0.01861543022096157	0.019042259082198143
0.012599374167621136	0.01572723314166069	0.011099527589976788	0.01187034510076046
0.008177757263183594	0.010541928000748158	0.00584847666323185	0.0070380535908043385
0.004893140867352486	0.00716033298522234	0.003247967455536127	0.004909955430775881
0.003036590525880456	0.00545248668640852	0.002782071940600872	0.0048450264148414135
0.002514349762350321	0.005015815608203411	0.003480719169601798	0.005885447841137648
0.002949215704575181	0.0053121731616556644	0.004713227041065693	0.00740544218569994
0.003846084466204047	0.005819201935082674	0.005899570416659117	0.008749167434871197
0.004746263846755028	0.006150970235466957	0.006881058681756258	0.009821225889027119
0.005321390461176634	0.006107546389102936	0.007362906355410814	0.010342242196202278
0.005412616301327944	0.005656348075717688	0.007511493284255266	0.01046964805573225
0.005016919691115618	0.004884036723524332	0.0072828494012355804	0.010154318064451218
0.004243789706379175	0.003946700133383274	0.006707123480737209	0.0094520952552557
0.0032620553392916918	0.0030171542894095182	0.0058860983699560165	0.008486432954668999
0.002254144987091422	0.002243374241515994	0.004994978662580252	0.007433914113789797
0.0013794818660244346	0.001727763912640512	0.004119756631553173	0.006378626450896263
0.0007475139573216438	0.0015052472008392215	0.003309728344902396	0.0053816987201571465
0.0004075760080013424	0.001556231058202684	0.0026099306996911764	0.004504634533077478
0.00034664684790186584	0.0018022487638518214	0.002092614071443677	0.0038244836032390594
0.0004979467485100031	0.002130948705598712	0.0017549925250932574	0.0033374205231666565
0.0007594928611069918	0.0024278019554913044	0.0015794755890965462	0.0030216826125979424
0.0010217988165095448	0.0026003497187048197	0.0015392950735986233	0.002854285528883338
0.001195615390315652	0.002600141568109393	0.0016006887890398502	0.002806904725730419
0.0012314313789829612	0.0024279325734823942	0.0017495695501565933	0.002862937981262803
0.001125779584981501	0.002126463456079364	0.0019325045868754387	0.0029630905482918024
0.0009134609717875719	0.0017640753649175167	0.0021205684170126915	0.003077502828091383
0.0006521017639897764	0.00141216313932091	0.0023091821931302547	0.0032054672483354807
0.0004036168393213302	0.0011257840087637305	0.0024765890557318926	0.0033265422098338604
0.0002174163528252393	0.0009368699975311756	0.002610353520140052	0.003423715941607952
0.0001194445212604478	0.0008517449023202062	0.002692371839657426	0.0034754942171275616
0.00011034969065804034	0.0008482231060042977	0.002712155692279339	0.003472120501101017
0.0001684739690972492	0.0008932480704970658	0.0026791414711624384	0.003426223760470748
0.00026012962916865945	0.0009510664385743439	0.00260984362103045	0.0033525468315929174
0.00035013476735912263	0.000992202665656805	0.002506197663024068	0.0032495034392923117
0.000410968204960227	0.0010005490621551871	0.0023730017710477114	0.003119079163298011
0.0004278692358639091	0.0009738416410982609	0.0022217731457203627	0.002973118331283331
